ResponseId,Q1002,Q12,qname,dollars,priority,priority_other
R_1FaHnft7Q5Jmjhn,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Stacking ensembles,NA
R_1FaHnft7Q5Jmjhn,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Spatial machine learning ,NA
R_1FaHnft7Q5Jmjhn,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,Ordinal regression,NA
R_1FaHnft7Q5Jmjhn,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_60xTed0xRpWptzr,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Sparse tibbles,NA
R_60xTed0xRpWptzr,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,100,Causal inference,NA
R_60xTed0xRpWptzr,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Improve chattr,NA
R_60xTed0xRpWptzr,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,0,Cost-sensitive learning,NA
R_60xTed0xRpWptzr,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Stacking ensembles,NA
R_60xTed0xRpWptzr,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Spatial machine learning ,NA
R_60xTed0xRpWptzr,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,Ordinal regression,NA
R_60xTed0xRpWptzr,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_6CdAKMwpXt3TzzW,I have used tidymodels packages many times,I work in industry,Q5_1,0,Sparse tibbles,NA
R_6CdAKMwpXt3TzzW,I have used tidymodels packages many times,I work in industry,Q5_2,30,Causal inference,NA
R_6CdAKMwpXt3TzzW,I have used tidymodels packages many times,I work in industry,Q5_3,30,Improve chattr,NA
R_6CdAKMwpXt3TzzW,I have used tidymodels packages many times,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_6CdAKMwpXt3TzzW,I have used tidymodels packages many times,I work in industry,Q5_5,30,Stacking ensembles,NA
R_6CdAKMwpXt3TzzW,I have used tidymodels packages many times,I work in industry,Q5_6,10,Spatial machine learning ,NA
R_6CdAKMwpXt3TzzW,I have used tidymodels packages many times,I work in industry,Q5_10,0,Ordinal regression,NA
R_6CdAKMwpXt3TzzW,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_17PTMOU6d0XiBih,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,10,Sparse tibbles,NA
R_17PTMOU6d0XiBih,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,30,Causal inference,NA
R_17PTMOU6d0XiBih,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,0,Improve chattr,NA
R_17PTMOU6d0XiBih,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,0,Cost-sensitive learning,NA
R_17PTMOU6d0XiBih,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,25,Stacking ensembles,NA
R_17PTMOU6d0XiBih,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,10,Spatial machine learning ,NA
R_17PTMOU6d0XiBih,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,25,Ordinal regression,NA
R_17PTMOU6d0XiBih,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_3zkdavIPW57PXHt,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_1,20,Sparse tibbles,NA
R_3zkdavIPW57PXHt,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_2,0,Causal inference,NA
R_3zkdavIPW57PXHt,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_3,0,Improve chattr,NA
R_3zkdavIPW57PXHt,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_4,40,Cost-sensitive learning,NA
R_3zkdavIPW57PXHt,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_5,0,Stacking ensembles,NA
R_3zkdavIPW57PXHt,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_3zkdavIPW57PXHt,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_10,40,Ordinal regression,NA
R_3zkdavIPW57PXHt,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_12,0,Other,NA
R_1ABF84fteXTpKPD,I have used tidymodels packages many times,I work in industry,Q5_1,0,Sparse tibbles,conformal prediction (eg venn-abers etc)
R_1ABF84fteXTpKPD,I have used tidymodels packages many times,I work in industry,Q5_2,0,Causal inference,conformal prediction (eg venn-abers etc)
R_1ABF84fteXTpKPD,I have used tidymodels packages many times,I work in industry,Q5_3,50,Improve chattr,conformal prediction (eg venn-abers etc)
R_1ABF84fteXTpKPD,I have used tidymodels packages many times,I work in industry,Q5_4,0,Cost-sensitive learning,conformal prediction (eg venn-abers etc)
R_1ABF84fteXTpKPD,I have used tidymodels packages many times,I work in industry,Q5_5,0,Stacking ensembles,conformal prediction (eg venn-abers etc)
R_1ABF84fteXTpKPD,I have used tidymodels packages many times,I work in industry,Q5_6,0,Spatial machine learning ,conformal prediction (eg venn-abers etc)
R_1ABF84fteXTpKPD,I have used tidymodels packages many times,I work in industry,Q5_10,0,Ordinal regression,conformal prediction (eg venn-abers etc)
R_1ABF84fteXTpKPD,I have used tidymodels packages many times,I work in industry,Q5_12,50,Other,conformal prediction (eg venn-abers etc)
R_8pRezhVbNqeSXha,I have used tidymodels packages a few times,I work in industry,Q5_1,0,Sparse tibbles,NA
R_8pRezhVbNqeSXha,I have used tidymodels packages a few times,I work in industry,Q5_2,15,Causal inference,NA
R_8pRezhVbNqeSXha,I have used tidymodels packages a few times,I work in industry,Q5_3,0,Improve chattr,NA
R_8pRezhVbNqeSXha,I have used tidymodels packages a few times,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_8pRezhVbNqeSXha,I have used tidymodels packages a few times,I work in industry,Q5_5,35,Stacking ensembles,NA
R_8pRezhVbNqeSXha,I have used tidymodels packages a few times,I work in industry,Q5_6,50,Spatial machine learning ,NA
R_8pRezhVbNqeSXha,I have used tidymodels packages a few times,I work in industry,Q5_10,0,Ordinal regression,NA
R_8pRezhVbNqeSXha,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_5oNiTTBHFMiHK7Z,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_1,0,Sparse tibbles,NA
R_5oNiTTBHFMiHK7Z,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_2,0,Causal inference,NA
R_5oNiTTBHFMiHK7Z,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_3,0,Improve chattr,NA
R_5oNiTTBHFMiHK7Z,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_4,80,Cost-sensitive learning,NA
R_5oNiTTBHFMiHK7Z,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_5,20,Stacking ensembles,NA
R_5oNiTTBHFMiHK7Z,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_5oNiTTBHFMiHK7Z,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_10,0,Ordinal regression,NA
R_5oNiTTBHFMiHK7Z,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_12,0,Other,NA
R_1dvtsgh6YdyUkWI,I have used tidymodels packages many times,I work in industry,Q5_1,0,Sparse tibbles,NA
R_1dvtsgh6YdyUkWI,I have used tidymodels packages many times,I work in industry,Q5_2,0,Causal inference,NA
R_1dvtsgh6YdyUkWI,I have used tidymodels packages many times,I work in industry,Q5_3,0,Improve chattr,NA
R_1dvtsgh6YdyUkWI,I have used tidymodels packages many times,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_1dvtsgh6YdyUkWI,I have used tidymodels packages many times,I work in industry,Q5_5,50,Stacking ensembles,NA
R_1dvtsgh6YdyUkWI,I have used tidymodels packages many times,I work in industry,Q5_6,50,Spatial machine learning ,NA
R_1dvtsgh6YdyUkWI,I have used tidymodels packages many times,I work in industry,Q5_10,0,Ordinal regression,NA
R_1dvtsgh6YdyUkWI,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_3OUdZTrOGT37JD6,I have used tidymodels packages many times,I work in industry,Q5_1,0,Sparse tibbles,NA
R_3OUdZTrOGT37JD6,I have used tidymodels packages many times,I work in industry,Q5_2,0,Causal inference,NA
R_3OUdZTrOGT37JD6,I have used tidymodels packages many times,I work in industry,Q5_3,60,Improve chattr,NA
R_3OUdZTrOGT37JD6,I have used tidymodels packages many times,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_3OUdZTrOGT37JD6,I have used tidymodels packages many times,I work in industry,Q5_5,20,Stacking ensembles,NA
R_3OUdZTrOGT37JD6,I have used tidymodels packages many times,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_3OUdZTrOGT37JD6,I have used tidymodels packages many times,I work in industry,Q5_10,20,Ordinal regression,NA
R_3OUdZTrOGT37JD6,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_5dhYqTJj4cOTnTO,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_1,0,Sparse tibbles,NA
R_5dhYqTJj4cOTnTO,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_2,0,Causal inference,NA
R_5dhYqTJj4cOTnTO,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_3,0,Improve chattr,NA
R_5dhYqTJj4cOTnTO,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_5dhYqTJj4cOTnTO,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_5,25,Stacking ensembles,NA
R_5dhYqTJj4cOTnTO,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_5dhYqTJj4cOTnTO,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_10,75,Ordinal regression,NA
R_5dhYqTJj4cOTnTO,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_12,0,Other,NA
R_2lW8JShnn7Oprei,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_1,30,Sparse tibbles,NA
R_2lW8JShnn7Oprei,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_2,30,Causal inference,NA
R_2lW8JShnn7Oprei,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_3,30,Improve chattr,NA
R_2lW8JShnn7Oprei,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_4,10,Cost-sensitive learning,NA
R_2lW8JShnn7Oprei,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_5,0,Stacking ensembles,NA
R_2lW8JShnn7Oprei,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_2lW8JShnn7Oprei,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_10,0,Ordinal regression,NA
R_2lW8JShnn7Oprei,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_12,0,Other,NA
R_4cuYJJoilydQLbK,I have used tidymodels packages a few times,I work in industry,Q5_1,5,Sparse tibbles,NA
R_4cuYJJoilydQLbK,I have used tidymodels packages a few times,I work in industry,Q5_2,25,Causal inference,NA
R_4cuYJJoilydQLbK,I have used tidymodels packages a few times,I work in industry,Q5_3,5,Improve chattr,NA
R_4cuYJJoilydQLbK,I have used tidymodels packages a few times,I work in industry,Q5_4,10,Cost-sensitive learning,NA
R_4cuYJJoilydQLbK,I have used tidymodels packages a few times,I work in industry,Q5_5,10,Stacking ensembles,NA
R_4cuYJJoilydQLbK,I have used tidymodels packages a few times,I work in industry,Q5_6,25,Spatial machine learning ,NA
R_4cuYJJoilydQLbK,I have used tidymodels packages a few times,I work in industry,Q5_10,20,Ordinal regression,NA
R_4cuYJJoilydQLbK,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_4wMJ6I97vs8c4VT,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,10,Sparse tibbles,NA
R_4wMJ6I97vs8c4VT,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,50,Causal inference,NA
R_4wMJ6I97vs8c4VT,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,0,Improve chattr,NA
R_4wMJ6I97vs8c4VT,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,0,Cost-sensitive learning,NA
R_4wMJ6I97vs8c4VT,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,20,Stacking ensembles,NA
R_4wMJ6I97vs8c4VT,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,20,Spatial machine learning ,NA
R_4wMJ6I97vs8c4VT,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,0,Ordinal regression,NA
R_4wMJ6I97vs8c4VT,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_1qdHCezqdnHiqrw,I have used tidymodels packages a few times,I work in industry,Q5_1,25,Sparse tibbles,NA
R_1qdHCezqdnHiqrw,I have used tidymodels packages a few times,I work in industry,Q5_2,25,Causal inference,NA
R_1qdHCezqdnHiqrw,I have used tidymodels packages a few times,I work in industry,Q5_3,0,Improve chattr,NA
R_1qdHCezqdnHiqrw,I have used tidymodels packages a few times,I work in industry,Q5_4,25,Cost-sensitive learning,NA
R_1qdHCezqdnHiqrw,I have used tidymodels packages a few times,I work in industry,Q5_5,0,Stacking ensembles,NA
R_1qdHCezqdnHiqrw,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_1qdHCezqdnHiqrw,I have used tidymodels packages a few times,I work in industry,Q5_10,25,Ordinal regression,NA
R_1qdHCezqdnHiqrw,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_1arxnR8b1DUicPD,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Sparse tibbles,NA
R_1arxnR8b1DUicPD,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,25,Causal inference,NA
R_1arxnR8b1DUicPD,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Improve chattr,NA
R_1arxnR8b1DUicPD,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,0,Cost-sensitive learning,NA
R_1arxnR8b1DUicPD,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Stacking ensembles,NA
R_1arxnR8b1DUicPD,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,50,Spatial machine learning ,NA
R_1arxnR8b1DUicPD,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,25,Ordinal regression,NA
R_1arxnR8b1DUicPD,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_6e3td2XXu8mqgcJ,I have used tidymodels packages many times,I work in industry,Q5_1,10,Sparse tibbles,NA
R_6e3td2XXu8mqgcJ,I have used tidymodels packages many times,I work in industry,Q5_2,35,Causal inference,NA
R_6e3td2XXu8mqgcJ,I have used tidymodels packages many times,I work in industry,Q5_3,40,Improve chattr,NA
