ResponseId,Q1002,Q12,qname,dollars,priority,priority_other
R_1eLVmEdFAlkemHj,I have used tidymodels packages a few times,I work in industry,Q5_1,20,Model fairness analysis and metrics,NA
R_1eLVmEdFAlkemHj,I have used tidymodels packages a few times,I work in industry,Q5_2,30,Supervised feature selection,NA
R_1eLVmEdFAlkemHj,I have used tidymodels packages a few times,I work in industry,Q5_3,50,Probability calibration (post modeling),NA
R_1eLVmEdFAlkemHj,I have used tidymodels packages a few times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_1eLVmEdFAlkemHj,I have used tidymodels packages a few times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_1eLVmEdFAlkemHj,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_1eLVmEdFAlkemHj,I have used tidymodels packages a few times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_1eLVmEdFAlkemHj,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_vHn25wxnUss2GFH,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_vHn25wxnUss2GFH,I have used tidymodels packages many times,I work in industry,Q5_2,25,Supervised feature selection,NA
R_vHn25wxnUss2GFH,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_vHn25wxnUss2GFH,I have used tidymodels packages many times,I work in industry,Q5_4,25,Probability threshold optimization,NA
R_vHn25wxnUss2GFH,I have used tidymodels packages many times,I work in industry,Q5_5,10,Spatial analysis models and methods,NA
R_vHn25wxnUss2GFH,I have used tidymodels packages many times,I work in industry,Q5_6,20,Better serialization tools ,NA
R_vHn25wxnUss2GFH,I have used tidymodels packages many times,I work in industry,Q5_10,20,H2O.ai support ,NA
R_vHn25wxnUss2GFH,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_2sXUdtkU8BWVK0q,I have used tidymodels packages many times,I work in industry,Q5_1,20,Model fairness analysis and metrics,NA
R_2sXUdtkU8BWVK0q,I have used tidymodels packages many times,I work in industry,Q5_2,20,Supervised feature selection,NA
R_2sXUdtkU8BWVK0q,I have used tidymodels packages many times,I work in industry,Q5_3,20,Probability calibration (post modeling),NA
R_2sXUdtkU8BWVK0q,I have used tidymodels packages many times,I work in industry,Q5_4,20,Probability threshold optimization,NA
R_2sXUdtkU8BWVK0q,I have used tidymodels packages many times,I work in industry,Q5_5,20,Spatial analysis models and methods,NA
R_2sXUdtkU8BWVK0q,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_2sXUdtkU8BWVK0q,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_2sXUdtkU8BWVK0q,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_ut4ex618pN0XpQJ,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_ut4ex618pN0XpQJ,I have used tidymodels packages many times,I work in industry,Q5_2,0,Supervised feature selection,NA
R_ut4ex618pN0XpQJ,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_ut4ex618pN0XpQJ,I have used tidymodels packages many times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_ut4ex618pN0XpQJ,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_ut4ex618pN0XpQJ,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_ut4ex618pN0XpQJ,I have used tidymodels packages many times,I work in industry,Q5_10,100,H2O.ai support ,NA
R_ut4ex618pN0XpQJ,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_9sHfq3pbBrMhvpf,I have used tidymodels packages a few times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_9sHfq3pbBrMhvpf,I have used tidymodels packages a few times,I work in industry,Q5_2,0,Supervised feature selection,NA
R_9sHfq3pbBrMhvpf,I have used tidymodels packages a few times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_9sHfq3pbBrMhvpf,I have used tidymodels packages a few times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_9sHfq3pbBrMhvpf,I have used tidymodels packages a few times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_9sHfq3pbBrMhvpf,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_9sHfq3pbBrMhvpf,I have used tidymodels packages a few times,I work in industry,Q5_10,100,H2O.ai support ,NA
R_9sHfq3pbBrMhvpf,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_8dmysaUkasSZ77H,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,15,Model fairness analysis and metrics,NA
R_8dmysaUkasSZ77H,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,0,Supervised feature selection,NA
R_8dmysaUkasSZ77H,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,20,Probability calibration (post modeling),NA
R_8dmysaUkasSZ77H,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,55,Probability threshold optimization,NA
R_8dmysaUkasSZ77H,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,NA
R_8dmysaUkasSZ77H,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,10,Better serialization tools ,NA
R_8dmysaUkasSZ77H,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,NA
R_8dmysaUkasSZ77H,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_pGFZXv9DBPToReF,I have used tidymodels packages a few times,I work in industry,Q5_1,30,Model fairness analysis and metrics,NA
R_pGFZXv9DBPToReF,I have used tidymodels packages a few times,I work in industry,Q5_2,20,Supervised feature selection,NA
R_pGFZXv9DBPToReF,I have used tidymodels packages a few times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_pGFZXv9DBPToReF,I have used tidymodels packages a few times,I work in industry,Q5_4,20,Probability threshold optimization,NA
R_pGFZXv9DBPToReF,I have used tidymodels packages a few times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_pGFZXv9DBPToReF,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_pGFZXv9DBPToReF,I have used tidymodels packages a few times,I work in industry,Q5_10,30,H2O.ai support ,NA
R_pGFZXv9DBPToReF,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_3m30edioIFyhRb3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,10,Model fairness analysis and metrics,NA
R_3m30edioIFyhRb3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,25,Supervised feature selection,NA
R_3m30edioIFyhRb3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,10,Probability calibration (post modeling),NA
R_3m30edioIFyhRb3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,0,Probability threshold optimization,NA
R_3m30edioIFyhRb3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,30,Spatial analysis models and methods,NA
R_3m30edioIFyhRb3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,10,Better serialization tools ,NA
R_3m30edioIFyhRb3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,15,H2O.ai support ,NA
R_3m30edioIFyhRb3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_2cia7nKK5dRQr1o,I have used tidymodels packages a few times,I work in industry,Q5_1,20,Model fairness analysis and metrics,NA
R_2cia7nKK5dRQr1o,I have used tidymodels packages a few times,I work in industry,Q5_2,20,Supervised feature selection,NA
R_2cia7nKK5dRQr1o,I have used tidymodels packages a few times,I work in industry,Q5_3,15,Probability calibration (post modeling),NA
R_2cia7nKK5dRQr1o,I have used tidymodels packages a few times,I work in industry,Q5_4,20,Probability threshold optimization,NA
R_2cia7nKK5dRQr1o,I have used tidymodels packages a few times,I work in industry,Q5_5,20,Spatial analysis models and methods,NA
R_2cia7nKK5dRQr1o,I have used tidymodels packages a few times,I work in industry,Q5_6,5,Better serialization tools ,NA
R_2cia7nKK5dRQr1o,I have used tidymodels packages a few times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_2cia7nKK5dRQr1o,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_2Y3t3VzXoUFNemL,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,Tensorflow support
R_2Y3t3VzXoUFNemL,I have used tidymodels packages many times,I work in industry,Q5_2,20,Supervised feature selection,Tensorflow support
R_2Y3t3VzXoUFNemL,I have used tidymodels packages many times,I work in industry,Q5_3,20,Probability calibration (post modeling),Tensorflow support
R_2Y3t3VzXoUFNemL,I have used tidymodels packages many times,I work in industry,Q5_4,10,Probability threshold optimization,Tensorflow support
R_2Y3t3VzXoUFNemL,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,Tensorflow support
R_2Y3t3VzXoUFNemL,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,Tensorflow support
R_2Y3t3VzXoUFNemL,I have used tidymodels packages many times,I work in industry,Q5_10,20,H2O.ai support ,Tensorflow support
R_2Y3t3VzXoUFNemL,I have used tidymodels packages many times,I work in industry,Q5_12,30,Other,Tensorflow support
R_rpqN77x1UOiQD4t,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_1,20,Model fairness analysis and metrics,NA
R_rpqN77x1UOiQD4t,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_2,35,Supervised feature selection,NA
R_rpqN77x1UOiQD4t,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_3,5,Probability calibration (post modeling),NA
R_rpqN77x1UOiQD4t,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_4,10,Probability threshold optimization,NA
R_rpqN77x1UOiQD4t,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_5,5,Spatial analysis models and methods,NA
R_rpqN77x1UOiQD4t,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_6,10,Better serialization tools ,NA
R_rpqN77x1UOiQD4t,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_10,15,H2O.ai support ,NA
R_rpqN77x1UOiQD4t,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_12,0,Other,NA
R_1Du2bIYsYMcQ1IB,I have used tidymodels packages many times,I am a student,Q5_1,10,Model fairness analysis and metrics,NA
R_1Du2bIYsYMcQ1IB,I have used tidymodels packages many times,I am a student,Q5_2,0,Supervised feature selection,NA
R_1Du2bIYsYMcQ1IB,I have used tidymodels packages many times,I am a student,Q5_3,25,Probability calibration (post modeling),NA
R_1Du2bIYsYMcQ1IB,I have used tidymodels packages many times,I am a student,Q5_4,35,Probability threshold optimization,NA
R_1Du2bIYsYMcQ1IB,I have used tidymodels packages many times,I am a student,Q5_5,0,Spatial analysis models and methods,NA
R_1Du2bIYsYMcQ1IB,I have used tidymodels packages many times,I am a student,Q5_6,30,Better serialization tools ,NA
R_1Du2bIYsYMcQ1IB,I have used tidymodels packages many times,I am a student,Q5_10,0,H2O.ai support ,NA
R_1Du2bIYsYMcQ1IB,I have used tidymodels packages many times,I am a student,Q5_12,0,Other,NA
R_x0pMSdAJCEtQIeJ,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,50,Model fairness analysis and metrics,NA
R_x0pMSdAJCEtQIeJ,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,40,Supervised feature selection,NA
R_x0pMSdAJCEtQIeJ,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,10,Probability calibration (post modeling),NA
R_x0pMSdAJCEtQIeJ,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,0,Probability threshold optimization,NA
R_x0pMSdAJCEtQIeJ,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,NA
R_x0pMSdAJCEtQIeJ,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,0,Better serialization tools ,NA
R_x0pMSdAJCEtQIeJ,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,NA
R_x0pMSdAJCEtQIeJ,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_1PemOMKELHJ2pBA,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,0,Model fairness analysis and metrics,NA
R_1PemOMKELHJ2pBA,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,30,Supervised feature selection,NA
R_1PemOMKELHJ2pBA,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,40,Probability calibration (post modeling),NA
R_1PemOMKELHJ2pBA,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,0,Probability threshold optimization,NA
R_1PemOMKELHJ2pBA,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,30,Spatial analysis models and methods,NA
R_1PemOMKELHJ2pBA,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,0,Better serialization tools ,NA
R_1PemOMKELHJ2pBA,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,NA
