title,topic,package
Axing a glm.,<a href='https://butcher.tidymodels.org//reference/axe-glm.html' target='_blank'><tt>axe_env.glm</tt></a>,butcher
Axing a glm.,<a href='https://butcher.tidymodels.org//reference/axe-glm.html' target='_blank'><tt>axe_fitted.glm</tt></a>,butcher
Axing a glmnet.,<a href='https://butcher.tidymodels.org//reference/axe-glmnet.html' target='_blank'><tt>axe-glmnet</tt></a>,butcher
Axing a glmnet.,<a href='https://butcher.tidymodels.org//reference/axe-glmnet.html' target='_blank'><tt>axe_call.glmnet</tt></a>,butcher
Axing a KMeansCluster.,<a href='https://butcher.tidymodels.org//reference/axe-KMeansCluster.html' target='_blank'><tt>axe-KMeansCluster</tt></a>,butcher
Axing a KMeansCluster.,<a href='https://butcher.tidymodels.org//reference/axe-KMeansCluster.html' target='_blank'><tt>axe_call.KMeansCluster</tt></a>,butcher
Axing a KMeansCluster.,<a href='https://butcher.tidymodels.org//reference/axe-KMeansCluster.html' target='_blank'><tt>axe_fitted.KMeansCluster</tt></a>,butcher
Axing a kproto.,<a href='https://butcher.tidymodels.org//reference/axe-kproto.html' target='_blank'><tt>axe-kproto</tt></a>,butcher
Axing a kproto.,<a href='https://butcher.tidymodels.org//reference/axe-kproto.html' target='_blank'><tt>axe_data.kproto</tt></a>,butcher
Axing a kproto.,<a href='https://butcher.tidymodels.org//reference/axe-kproto.html' target='_blank'><tt>axe_fitted.kproto</tt></a>,butcher
Axing a ksvm object.,<a href='https://butcher.tidymodels.org//reference/axe-ksvm.html' target='_blank'><tt>axe-ksvm</tt></a>,butcher
Axing a ksvm object.,<a href='https://butcher.tidymodels.org//reference/axe-ksvm.html' target='_blank'><tt>axe_call.ksvm</tt></a>,butcher
Axing a ksvm object.,<a href='https://butcher.tidymodels.org//reference/axe-ksvm.html' target='_blank'><tt>axe_data.ksvm</tt></a>,butcher
Axing a ksvm object.,<a href='https://butcher.tidymodels.org//reference/axe-ksvm.html' target='_blank'><tt>axe_fitted.ksvm</tt></a>,butcher
Axing a MASS discriminant analysis object.,<a href='https://butcher.tidymodels.org//reference/axe-mass.html' target='_blank'><tt>axe-mass</tt></a>,butcher
Axing a MASS discriminant analysis object.,<a href='https://butcher.tidymodels.org//reference/axe-mass.html' target='_blank'><tt>axe-lda</tt></a>,butcher
Axing a MASS discriminant analysis object.,<a href='https://butcher.tidymodels.org//reference/axe-mass.html' target='_blank'><tt>axe-qda</tt></a>,butcher
Axing a MASS discriminant analysis object.,<a href='https://butcher.tidymodels.org//reference/axe-mass.html' target='_blank'><tt>axe_env.lda</tt></a>,butcher
Axing a MASS discriminant analysis object.,<a href='https://butcher.tidymodels.org//reference/axe-mass.html' target='_blank'><tt>axe_env.qda</tt></a>,butcher
Axing a mda.,<a href='https://butcher.tidymodels.org//reference/axe-mda.html' target='_blank'><tt>axe-mda</tt></a>,butcher
Axing a mda.,<a href='https://butcher.tidymodels.org//reference/axe-mda.html' target='_blank'><tt>axe_call.mda</tt></a>,butcher
Axing a mda.,<a href='https://butcher.tidymodels.org//reference/axe-mda.html' target='_blank'><tt>axe_call.fda</tt></a>,butcher
Axing a mda.,<a href='https://butcher.tidymodels.org//reference/axe-mda.html' target='_blank'><tt>axe_env.mda</tt></a>,butcher
Axing a mda.,<a href='https://butcher.tidymodels.org//reference/axe-mda.html' target='_blank'><tt>axe_env.fda</tt></a>,butcher
Axing a mda.,<a href='https://butcher.tidymodels.org//reference/axe-mda.html' target='_blank'><tt>axe_fitted.mda</tt></a>,butcher
Axing a mda.,<a href='https://butcher.tidymodels.org//reference/axe-mda.html' target='_blank'><tt>axe_fitted.fda</tt></a>,butcher
Axing a model_stack.,<a href='https://stacks.tidymodels.org//reference/axe_model_stack.html' target='_blank'><tt>axe_model_stack</tt></a>,stacks
Axing a model_stack.,<a href='https://stacks.tidymodels.org//reference/axe_model_stack.html' target='_blank'><tt>axe_call.model_stack</tt></a>,stacks
Axing a model_stack.,<a href='https://stacks.tidymodels.org//reference/axe_model_stack.html' target='_blank'><tt>axe_ctrl.model_stack</tt></a>,stacks
Axing a model_stack.,<a href='https://stacks.tidymodels.org//reference/axe_model_stack.html' target='_blank'><tt>axe_data.model_stack</tt></a>,stacks
Axing a model_stack.,<a href='https://stacks.tidymodels.org//reference/axe_model_stack.html' target='_blank'><tt>axe_env.model_stack</tt></a>,stacks
Axing a model_stack.,<a href='https://stacks.tidymodels.org//reference/axe_model_stack.html' target='_blank'><tt>axe_fitted.model_stack</tt></a>,stacks
Axing a NaiveBayes.,<a href='https://butcher.tidymodels.org//reference/axe-NaiveBayes.html' target='_blank'><tt>axe-NaiveBayes</tt></a>,butcher
Axing a NaiveBayes.,<a href='https://butcher.tidymodels.org//reference/axe-NaiveBayes.html' target='_blank'><tt>axe_call.NaiveBayes</tt></a>,butcher
Axing a NaiveBayes.,<a href='https://butcher.tidymodels.org//reference/axe-NaiveBayes.html' target='_blank'><tt>axe_data.NaiveBayes</tt></a>,butcher
Axing a nnet.,<a href='https://butcher.tidymodels.org//reference/axe-nnet.html' target='_blank'><tt>axe-nnet</tt></a>,butcher
Axing a nnet.,<a href='https://butcher.tidymodels.org//reference/axe-nnet.html' target='_blank'><tt>axe_call.nnet</tt></a>,butcher
Axing a nnet.,<a href='https://butcher.tidymodels.org//reference/axe-nnet.html' target='_blank'><tt>axe_env.nnet</tt></a>,butcher
Axing a nnet.,<a href='https://butcher.tidymodels.org//reference/axe-nnet.html' target='_blank'><tt>axe_fitted.nnet</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe-recipe</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.recipe</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.step</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.step_arrange</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.step_filter</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.step_mutate</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.step_slice</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.step_impute_bag</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.step_bagimpute</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.step_impute_knn</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.step_knnimpute</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.step_geodist</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.step_interact</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.step_ratio</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_env.quosure</tt></a>,butcher
Axing a recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-recipe.html' target='_blank'><tt>axe_fitted.recipe</tt></a>,butcher
Axing a rpart.,<a href='https://butcher.tidymodels.org//reference/axe-rpart.html' target='_blank'><tt>axe-rpart</tt></a>,butcher
Axing a rpart.,<a href='https://butcher.tidymodels.org//reference/axe-rpart.html' target='_blank'><tt>axe_call.rpart</tt></a>,butcher
Axing a rpart.,<a href='https://butcher.tidymodels.org//reference/axe-rpart.html' target='_blank'><tt>axe_ctrl.rpart</tt></a>,butcher
Axing a rpart.,<a href='https://butcher.tidymodels.org//reference/axe-rpart.html' target='_blank'><tt>axe_data.rpart</tt></a>,butcher
Axing a rpart.,<a href='https://butcher.tidymodels.org//reference/axe-rpart.html' target='_blank'><tt>axe_env.rpart</tt></a>,butcher
Axing a sclass object.,<a href='https://butcher.tidymodels.org//reference/axe-sclass.html' target='_blank'><tt>axe-sclass</tt></a>,butcher
Axing a sclass object.,<a href='https://butcher.tidymodels.org//reference/axe-sclass.html' target='_blank'><tt>axe_call.sclass</tt></a>,butcher
Axing a sclass object.,<a href='https://butcher.tidymodels.org//reference/axe-sclass.html' target='_blank'><tt>axe_env.sclass</tt></a>,butcher
Axing a spark object.,<a href='https://butcher.tidymodels.org//reference/axe-spark.html' target='_blank'><tt>axe-spark</tt></a>,butcher
Axing a spark object.,<a href='https://butcher.tidymodels.org//reference/axe-spark.html' target='_blank'><tt>axe_call.ml_model</tt></a>,butcher
Axing a spark object.,<a href='https://butcher.tidymodels.org//reference/axe-spark.html' target='_blank'><tt>axe_ctrl.ml_model</tt></a>,butcher
Axing a spark object.,<a href='https://butcher.tidymodels.org//reference/axe-spark.html' target='_blank'><tt>axe_data.ml_model</tt></a>,butcher
Axing a spark object.,<a href='https://butcher.tidymodels.org//reference/axe-spark.html' target='_blank'><tt>axe_fitted.ml_model</tt></a>,butcher
Axing a train object.,<a href='https://butcher.tidymodels.org//reference/axe-train.html' target='_blank'><tt>axe-train</tt></a>,butcher
Axing a train object.,<a href='https://butcher.tidymodels.org//reference/axe-train.html' target='_blank'><tt>axe_call.train</tt></a>,butcher
Axing a train object.,<a href='https://butcher.tidymodels.org//reference/axe-train.html' target='_blank'><tt>axe_ctrl.train</tt></a>,butcher
Axing a train object.,<a href='https://butcher.tidymodels.org//reference/axe-train.html' target='_blank'><tt>axe_data.train</tt></a>,butcher
Axing a train object.,<a href='https://butcher.tidymodels.org//reference/axe-train.html' target='_blank'><tt>axe_env.train</tt></a>,butcher
Axing a train object.,<a href='https://butcher.tidymodels.org//reference/axe-train.html' target='_blank'><tt>axe_fitted.train</tt></a>,butcher
Axing a train.recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-train.recipe.html' target='_blank'><tt>axe-train.recipe</tt></a>,butcher
Axing a train.recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-train.recipe.html' target='_blank'><tt>axe_call.train.recipe</tt></a>,butcher
Axing a train.recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-train.recipe.html' target='_blank'><tt>axe_ctrl.train.recipe</tt></a>,butcher
Axing a train.recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-train.recipe.html' target='_blank'><tt>axe_data.train.recipe</tt></a>,butcher
Axing a train.recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-train.recipe.html' target='_blank'><tt>axe_env.train.recipe</tt></a>,butcher
Axing a train.recipe object.,<a href='https://butcher.tidymodels.org//reference/axe-train.recipe.html' target='_blank'><tt>axe_fitted.train.recipe</tt></a>,butcher
Axing a xgb.Booster.,<a href='https://butcher.tidymodels.org//reference/axe-xgb.Booster.html' target='_blank'><tt>axe-xgb.Booster</tt></a>,butcher
Axing a xgb.Booster.,<a href='https://butcher.tidymodels.org//reference/axe-xgb.Booster.html' target='_blank'><tt>axe_call.xgb.Booster</tt></a>,butcher
Axing a xgb.Booster.,<a href='https://butcher.tidymodels.org//reference/axe-xgb.Booster.html' target='_blank'><tt>axe_env.xgb.Booster</tt></a>,butcher
Axing a xrf.,<a href='https://butcher.tidymodels.org//reference/axe-xrf.html' target='_blank'><tt>axe-xrf</tt></a>,butcher
Axing a xrf.,<a href='https://butcher.tidymodels.org//reference/axe-xrf.html' target='_blank'><tt>axe_call.xrf</tt></a>,butcher
Axing a xrf.,<a href='https://butcher.tidymodels.org//reference/axe-xrf.html' target='_blank'><tt>axe_env.xrf</tt></a>,butcher
Axing an earth object.,<a href='https://butcher.tidymodels.org//reference/axe-earth.html' target='_blank'><tt>axe-earth</tt></a>,butcher
Axing an earth object.,<a href='https://butcher.tidymodels.org//reference/axe-earth.html' target='_blank'><tt>axe_call.earth</tt></a>,butcher
Axing an earth object.,<a href='https://butcher.tidymodels.org//reference/axe-earth.html' target='_blank'><tt>axe_data.earth</tt></a>,butcher
Axing an earth object.,<a href='https://butcher.tidymodels.org//reference/axe-earth.html' target='_blank'><tt>axe_fitted.earth</tt></a>,butcher
Axing an elnet.,<a href='https://butcher.tidymodels.org//reference/axe-elnet.html' target='_blank'><tt>axe-elnet</tt></a>,butcher
Axing an elnet.,<a href='https://butcher.tidymodels.org//reference/axe-elnet.html' target='_blank'><tt>axe_call.elnet</tt></a>,butcher
Axing an flexsurvreg.,<a href='https://butcher.tidymodels.org//reference/axe-flexsurvreg.html' target='_blank'><tt>axe-flexsurvreg</tt></a>,butcher
Axing an flexsurvreg.,<a href='https://butcher.tidymodels.org//reference/axe-flexsurvreg.html' target='_blank'><tt>axe_call.flexsurvreg</tt></a>,butcher
