ResponseId,Q1002,qname,dollars,priority,priority_other
R_WeZK2XAO11ujlId,I have used tidymodels packages a few times,Q5_10,25,H2O.ai support ,NA
R_WeZK2XAO11ujlId,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_273CnRwwrz1gGW7,I have used tidymodels packages many times,Q5_1,5,Survival analysis,NA
R_273CnRwwrz1gGW7,I have used tidymodels packages many times,Q5_2,9,Support for sparse data structures,NA
R_273CnRwwrz1gGW7,I have used tidymodels packages many times,Q5_3,40,Adaptive resampling and better parallelization,NA
R_273CnRwwrz1gGW7,I have used tidymodels packages many times,Q5_4,5,"Model monitoring, updating, & organization",NA
R_273CnRwwrz1gGW7,I have used tidymodels packages many times,Q5_5,10,Translate prediction equations,NA
R_273CnRwwrz1gGW7,I have used tidymodels packages many times,Q5_6,20,Model stacking ,NA
R_273CnRwwrz1gGW7,I have used tidymodels packages many times,Q5_8,0,Post-processing in workflow(),NA
R_273CnRwwrz1gGW7,I have used tidymodels packages many times,Q5_9,1,Ignore recipe steps,NA
R_273CnRwwrz1gGW7,I have used tidymodels packages many times,Q5_10,10,H2O.ai support ,NA
R_273CnRwwrz1gGW7,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_pGJsv82QVR5J3sl,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_pGJsv82QVR5J3sl,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_pGJsv82QVR5J3sl,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_pGJsv82QVR5J3sl,I have used tidymodels packages a few times,Q5_4,10,"Model monitoring, updating, & organization",NA
R_pGJsv82QVR5J3sl,I have used tidymodels packages a few times,Q5_5,20,Translate prediction equations,NA
R_pGJsv82QVR5J3sl,I have used tidymodels packages a few times,Q5_6,10,Model stacking ,NA
R_pGJsv82QVR5J3sl,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_pGJsv82QVR5J3sl,I have used tidymodels packages a few times,Q5_9,20,Ignore recipe steps,NA
R_pGJsv82QVR5J3sl,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_pGJsv82QVR5J3sl,I have used tidymodels packages a few times,Q5_12,40,Other,unsupervised methods
R_3McCxswo4Octs51,I have used tidymodels packages a few times,Q5_1,10,Survival analysis,NA
R_3McCxswo4Octs51,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3McCxswo4Octs51,I have used tidymodels packages a few times,Q5_3,30,Adaptive resampling and better parallelization,NA
R_3McCxswo4Octs51,I have used tidymodels packages a few times,Q5_4,10,"Model monitoring, updating, & organization",NA
R_3McCxswo4Octs51,I have used tidymodels packages a few times,Q5_5,5,Translate prediction equations,NA
R_3McCxswo4Octs51,I have used tidymodels packages a few times,Q5_6,5,Model stacking ,NA
R_3McCxswo4Octs51,I have used tidymodels packages a few times,Q5_8,10,Post-processing in workflow(),NA
R_3McCxswo4Octs51,I have used tidymodels packages a few times,Q5_9,30,Ignore recipe steps,NA
R_3McCxswo4Octs51,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_3McCxswo4Octs51,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_3PFUCkk62rch0mM,I have never used tidymodels,Q5_1,0,Survival analysis,NA
R_3PFUCkk62rch0mM,I have never used tidymodels,Q5_2,0,Support for sparse data structures,NA
R_3PFUCkk62rch0mM,I have never used tidymodels,Q5_3,0,Adaptive resampling and better parallelization,NA
R_3PFUCkk62rch0mM,I have never used tidymodels,Q5_4,0,"Model monitoring, updating, & organization",NA
R_3PFUCkk62rch0mM,I have never used tidymodels,Q5_5,25,Translate prediction equations,NA
R_3PFUCkk62rch0mM,I have never used tidymodels,Q5_6,25,Model stacking ,NA
R_3PFUCkk62rch0mM,I have never used tidymodels,Q5_8,0,Post-processing in workflow(),NA
R_3PFUCkk62rch0mM,I have never used tidymodels,Q5_9,25,Ignore recipe steps,NA
R_3PFUCkk62rch0mM,I have never used tidymodels,Q5_10,25,H2O.ai support ,NA
R_3PFUCkk62rch0mM,I have never used tidymodels,Q5_12,0,Other,NA
R_1LqFBL0QEOwBYBR,I have never used tidymodels,Q5_1,0,Survival analysis,NA
R_1LqFBL0QEOwBYBR,I have never used tidymodels,Q5_2,0,Support for sparse data structures,NA
R_1LqFBL0QEOwBYBR,I have never used tidymodels,Q5_3,0,Adaptive resampling and better parallelization,NA
R_1LqFBL0QEOwBYBR,I have never used tidymodels,Q5_4,0,"Model monitoring, updating, & organization",NA
R_1LqFBL0QEOwBYBR,I have never used tidymodels,Q5_5,0,Translate prediction equations,NA
R_1LqFBL0QEOwBYBR,I have never used tidymodels,Q5_6,0,Model stacking ,NA
R_1LqFBL0QEOwBYBR,I have never used tidymodels,Q5_8,0,Post-processing in workflow(),NA
R_1LqFBL0QEOwBYBR,I have never used tidymodels,Q5_9,0,Ignore recipe steps,NA
R_1LqFBL0QEOwBYBR,I have never used tidymodels,Q5_10,0,H2O.ai support ,NA
R_1LqFBL0QEOwBYBR,I have never used tidymodels,Q5_12,100,Other,Better handling of design matrices
R_3oLQXG0DuobUzeK,I have never used tidymodels,Q5_1,10,Survival analysis,NA
R_3oLQXG0DuobUzeK,I have never used tidymodels,Q5_2,0,Support for sparse data structures,NA
R_3oLQXG0DuobUzeK,I have never used tidymodels,Q5_3,20,Adaptive resampling and better parallelization,NA
R_3oLQXG0DuobUzeK,I have never used tidymodels,Q5_4,20,"Model monitoring, updating, & organization",NA
R_3oLQXG0DuobUzeK,I have never used tidymodels,Q5_5,0,Translate prediction equations,NA
R_3oLQXG0DuobUzeK,I have never used tidymodels,Q5_6,10,Model stacking ,NA
R_3oLQXG0DuobUzeK,I have never used tidymodels,Q5_8,20,Post-processing in workflow(),NA
R_3oLQXG0DuobUzeK,I have never used tidymodels,Q5_9,10,Ignore recipe steps,NA
R_3oLQXG0DuobUzeK,I have never used tidymodels,Q5_10,10,H2O.ai support ,NA
R_3oLQXG0DuobUzeK,I have never used tidymodels,Q5_12,0,Other,NA
R_12yVSPnjGZv3kjS,I have used tidymodels packages a few times,Q5_1,20,Survival analysis,NA
R_12yVSPnjGZv3kjS,I have used tidymodels packages a few times,Q5_2,10,Support for sparse data structures,NA
R_12yVSPnjGZv3kjS,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_12yVSPnjGZv3kjS,I have used tidymodels packages a few times,Q5_4,30,"Model monitoring, updating, & organization",NA
R_12yVSPnjGZv3kjS,I have used tidymodels packages a few times,Q5_5,10,Translate prediction equations,NA
R_12yVSPnjGZv3kjS,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_12yVSPnjGZv3kjS,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_12yVSPnjGZv3kjS,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_12yVSPnjGZv3kjS,I have used tidymodels packages a few times,Q5_10,30,H2O.ai support ,NA
R_12yVSPnjGZv3kjS,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_1IcwYQIob5YV7Dd,I have used tidymodels packages a few times,Q5_1,80,Survival analysis,NA
R_1IcwYQIob5YV7Dd,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_1IcwYQIob5YV7Dd,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_1IcwYQIob5YV7Dd,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_1IcwYQIob5YV7Dd,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_1IcwYQIob5YV7Dd,I have used tidymodels packages a few times,Q5_6,20,Model stacking ,NA
R_1IcwYQIob5YV7Dd,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_1IcwYQIob5YV7Dd,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_1IcwYQIob5YV7Dd,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_1IcwYQIob5YV7Dd,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_1fcQdWq4eMW0IkQ,I have used tidymodels packages many times,Q5_1,15,Survival analysis,NA
R_1fcQdWq4eMW0IkQ,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_1fcQdWq4eMW0IkQ,I have used tidymodels packages many times,Q5_3,30,Adaptive resampling and better parallelization,NA
R_1fcQdWq4eMW0IkQ,I have used tidymodels packages many times,Q5_4,15,"Model monitoring, updating, & organization",NA
R_1fcQdWq4eMW0IkQ,I have used tidymodels packages many times,Q5_5,0,Translate prediction equations,NA
R_1fcQdWq4eMW0IkQ,I have used tidymodels packages many times,Q5_6,15,Model stacking ,NA
R_1fcQdWq4eMW0IkQ,I have used tidymodels packages many times,Q5_8,0,Post-processing in workflow(),NA
R_1fcQdWq4eMW0IkQ,I have used tidymodels packages many times,Q5_9,0,Ignore recipe steps,NA
R_1fcQdWq4eMW0IkQ,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_1fcQdWq4eMW0IkQ,I have used tidymodels packages many times,Q5_12,25,Other,Support for Time Series
R_3JowMv8v1Kqjahz,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_3JowMv8v1Kqjahz,I have used tidymodels packages a few times,Q5_2,50,Support for sparse data structures,NA
R_3JowMv8v1Kqjahz,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_3JowMv8v1Kqjahz,I have used tidymodels packages a few times,Q5_4,50,"Model monitoring, updating, & organization",NA
R_3JowMv8v1Kqjahz,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_3JowMv8v1Kqjahz,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_3JowMv8v1Kqjahz,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_3JowMv8v1Kqjahz,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_3JowMv8v1Kqjahz,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_3JowMv8v1Kqjahz,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2EAYLO1z0r0sdVD,I have used tidymodels packages a few times,Q5_1,15,Survival analysis,NA
R_2EAYLO1z0r0sdVD,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2EAYLO1z0r0sdVD,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2EAYLO1z0r0sdVD,I have used tidymodels packages a few times,Q5_4,15,"Model monitoring, updating, & organization",NA
R_2EAYLO1z0r0sdVD,I have used tidymodels packages a few times,Q5_5,20,Translate prediction equations,NA
R_2EAYLO1z0r0sdVD,I have used tidymodels packages a few times,Q5_6,35,Model stacking ,NA
R_2EAYLO1z0r0sdVD,I have used tidymodels packages a few times,Q5_8,10,Post-processing in workflow(),NA
R_2EAYLO1z0r0sdVD,I have used tidymodels packages a few times,Q5_9,5,Ignore recipe steps,NA
R_2EAYLO1z0r0sdVD,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_2EAYLO1z0r0sdVD,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2rpGbjwmuUvp3P0,I have used tidymodels packages many times,Q5_1,0,Survival analysis,NA
R_2rpGbjwmuUvp3P0,I have used tidymodels packages many times,Q5_2,10,Support for sparse data structures,NA
R_2rpGbjwmuUvp3P0,I have used tidymodels packages many times,Q5_3,40,Adaptive resampling and better parallelization,NA
R_2rpGbjwmuUvp3P0,I have used tidymodels packages many times,Q5_4,10,"Model monitoring, updating, & organization",NA
R_2rpGbjwmuUvp3P0,I have used tidymodels packages many times,Q5_5,30,Translate prediction equations,NA
R_2rpGbjwmuUvp3P0,I have used tidymodels packages many times,Q5_6,10,Model stacking ,NA
R_2rpGbjwmuUvp3P0,I have used tidymodels packages many times,Q5_8,0,Post-processing in workflow(),NA
R_2rpGbjwmuUvp3P0,I have used tidymodels packages many times,Q5_9,0,Ignore recipe steps,NA
R_2rpGbjwmuUvp3P0,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_2rpGbjwmuUvp3P0,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_3nGVzAVYfBe1GbT,I have used tidymodels packages many times,Q5_1,0,Survival analysis,NA
R_3nGVzAVYfBe1GbT,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_3nGVzAVYfBe1GbT,I have used tidymodels packages many times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_3nGVzAVYfBe1GbT,I have used tidymodels packages many times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_3nGVzAVYfBe1GbT,I have used tidymodels packages many times,Q5_5,0,Translate prediction equations,NA
R_3nGVzAVYfBe1GbT,I have used tidymodels packages many times,Q5_6,20,Model stacking ,NA
R_3nGVzAVYfBe1GbT,I have used tidymodels packages many times,Q5_8,50,Post-processing in workflow(),NA
R_3nGVzAVYfBe1GbT,I have used tidymodels packages many times,Q5_9,10,Ignore recipe steps,NA
R_3nGVzAVYfBe1GbT,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_3nGVzAVYfBe1GbT,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_WcJl2RRyDlQ61y1,I have used tidymodels packages a few times,Q5_1,20,Survival analysis,NA
R_WcJl2RRyDlQ61y1,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_WcJl2RRyDlQ61y1,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_WcJl2RRyDlQ61y1,I have used tidymodels packages a few times,Q5_4,10,"Model monitoring, updating, & organization",NA
R_WcJl2RRyDlQ61y1,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_WcJl2RRyDlQ61y1,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_WcJl2RRyDlQ61y1,I have used tidymodels packages a few times,Q5_8,20,Post-processing in workflow(),NA
R_WcJl2RRyDlQ61y1,I have used tidymodels packages a few times,Q5_9,10,Ignore recipe steps,NA
R_WcJl2RRyDlQ61y1,I have used tidymodels packages a few times,Q5_10,40,H2O.ai support ,NA
R_WcJl2RRyDlQ61y1,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_33jApNru5xgTkAq,I have used tidymodels packages many times,Q5_1,0,Survival analysis,NA
R_33jApNru5xgTkAq,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_33jApNru5xgTkAq,I have used tidymodels packages many times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_33jApNru5xgTkAq,I have used tidymodels packages many times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_33jApNru5xgTkAq,I have used tidymodels packages many times,Q5_5,20,Translate prediction equations,NA
R_33jApNru5xgTkAq,I have used tidymodels packages many times,Q5_6,20,Model stacking ,NA
R_33jApNru5xgTkAq,I have used tidymodels packages many times,Q5_8,20,Post-processing in workflow(),NA
R_33jApNru5xgTkAq,I have used tidymodels packages many times,Q5_9,0,Ignore recipe steps,NA
R_33jApNru5xgTkAq,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_33jApNru5xgTkAq,I have used tidymodels packages many times,Q5_12,20,Other,Weights (importance sampling)
R_yEfLcszErPZUymB,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_yEfLcszErPZUymB,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_yEfLcszErPZUymB,I have used tidymodels packages a few times,Q5_3,25,Adaptive resampling and better parallelization,NA
R_yEfLcszErPZUymB,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_yEfLcszErPZUymB,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_yEfLcszErPZUymB,I have used tidymodels packages a few times,Q5_6,25,Model stacking ,NA
R_yEfLcszErPZUymB,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_yEfLcszErPZUymB,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_yEfLcszErPZUymB,I have used tidymodels packages a few times,Q5_10,50,H2O.ai support ,NA
R_yEfLcszErPZUymB,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_YSPyk2FD65EDpTj,I have used tidymodels packages many times,Q5_1,20,Survival analysis,NA
R_YSPyk2FD65EDpTj,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_YSPyk2FD65EDpTj,I have used tidymodels packages many times,Q5_3,20,Adaptive resampling and better parallelization,NA
R_YSPyk2FD65EDpTj,I have used tidymodels packages many times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_YSPyk2FD65EDpTj,I have used tidymodels packages many times,Q5_5,0,Translate prediction equations,NA
R_YSPyk2FD65EDpTj,I have used tidymodels packages many times,Q5_6,0,Model stacking ,NA
R_YSPyk2FD65EDpTj,I have used tidymodels packages many times,Q5_8,30,Post-processing in workflow(),NA
R_YSPyk2FD65EDpTj,I have used tidymodels packages many times,Q5_9,30,Ignore recipe steps,NA
R_YSPyk2FD65EDpTj,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_YSPyk2FD65EDpTj,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_2YWdvyxcrjhmkg5,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_2YWdvyxcrjhmkg5,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2YWdvyxcrjhmkg5,I have used tidymodels packages a few times,Q5_3,15,Adaptive resampling and better parallelization,NA
R_2YWdvyxcrjhmkg5,I have used tidymodels packages a few times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_2YWdvyxcrjhmkg5,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2YWdvyxcrjhmkg5,I have used tidymodels packages a few times,Q5_6,40,Model stacking ,NA
R_2YWdvyxcrjhmkg5,I have used tidymodels packages a few times,Q5_8,25,Post-processing in workflow(),NA
R_2YWdvyxcrjhmkg5,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2YWdvyxcrjhmkg5,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_2YWdvyxcrjhmkg5,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_5hYguKqZi0DrfDH,I have used tidymodels packages many times,Q5_1,10,Survival analysis,NA
R_5hYguKqZi0DrfDH,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_5hYguKqZi0DrfDH,I have used tidymodels packages many times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_5hYguKqZi0DrfDH,I have used tidymodels packages many times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_5hYguKqZi0DrfDH,I have used tidymodels packages many times,Q5_5,20,Translate prediction equations,NA
R_5hYguKqZi0DrfDH,I have used tidymodels packages many times,Q5_6,50,Model stacking ,NA
R_5hYguKqZi0DrfDH,I have used tidymodels packages many times,Q5_8,0,Post-processing in workflow(),NA
